Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.1358E-3,96.164745801,0.992158164,0.001097257,0.92,1
3.21689E-3,96.486435112,0.993082268,0.000997506,0.92,1
3.27895E-3,96.814330265,0.993715169,0.000897756,0.92,1
3.33713E-3,97.14804326,0.994255811,0.000798005,0.96,1
3.42649E-3,97.490692237,0.994997045,0.000698254,0.96,1
3.49959E-3,97.840650979,0.995531683,0.000598504,0.96,1
3.5154E-3,98.192191096,0.995639608,0.000498753,0.96,1
3.5154E-3,98.543731213,0.995639608,0.000299252,0.96,1
4.0379E-3,98.947521637,0.998056063,0.000299252,1,1
5.2607E-3,99.473591792,0.999706496,0.000199501,1,1
5.26408E-3,100,0.999708026,0.000099751,1,1
