Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.42931E-4,45.044681607,0.759291092,0.029755367,0.266666667,0.333333333
8.48944E-4,45.298573777,0.761723958,0.029455816,0.266666667,0.333333333
8.52219E-4,45.553857704,0.763038884,0.029156266,0.266666667,0.333333333
8.63364E-4,45.811598813,0.767459238,0.028856715,0.266666667,0.333333333
8.66377E-4,46.071340755,0.768639877,0.028557164,0.266666667,0.333333333
8.78029E-4,46.333774692,0.77315022,0.028257614,0.266666667,0.333333333
8.84206E-4,46.510505496,0.775505058,0.028057913,0.266666667,0.333333333
9.00433E-4,46.778877529,0.781576325,0.027758362,0.266666667,0.333333333
9.04449E-4,47.049634083,0.783053572,0.027458812,0.266666667,0.333333333
9.11771E-4,47.321915753,0.785720663,0.027159261,0.266666667,0.333333333
9.15392E-4,47.504802807,0.787027719,0.026959561,0.266666667,0.333333333
9.24245E-4,47.780745711,0.790189399,0.02666001,0.266666667,0.333333333
9.38466E-4,48.060780859,0.795170568,0.026360459,0.266666667,0.333333333
9.49122E-4,48.250493144,0.798825021,0.026160759,0.266666667,0.333333333
9.58391E-4,48.536594891,0.801951089,0.025861208,0.266666667,0.333333333
9.67106E-4,48.825884198,0.804845753,0.025561658,0.266666667,0.333333333
9.74267E-4,49.020563809,0.807192843,0.025361957,0.266666667,0.333333333
9.90756E-4,49.317023231,0.812490033,0.025062406,0.266666667,0.333333333
9.96104E-4,49.51573088,0.814176682,0.024862706,0.266666667,0.333333333
1.00531E-3,49.816763117,0.817044231,0.024563155,0.266666667,0.333333333
1.00965E-3,50.018509411,0.818381184,0.024363455,0.266666667,0.333333333
1.02146E-3,50.323976856,0.821969772,0.024063904,0.266666667,0.333333333
1.02438E-3,50.528726468,0.822845801,0.023864204,0.266666667,0.333333333
1.03372E-3,50.837695247,0.825619514,0.023564653,0.266666667,0.333333333
1.04062E-3,51.045363965,0.827640815,0.023364953,0.266666667,0.333333333
1.04227E-3,51.253743568,0.828119127,0.023165252,0.266666667,0.333333333
1.05435E-3,51.568577113,0.831591407,0.022865701,0.266666667,0.333333333
1.06664E-3,51.781830017,0.835054119,0.022666001,0.266666667,0.333333333
1.09538E-3,52.106991851,0.842871929,0.02236645,0.266666667,0.333333333
1.102E-3,52.326913576,0.84461848,0.02216675,0.266666667,0.333333333
1.10531E-3,52.547797044,0.845484519,0.021967049,0.266666667,0.333333333
1.11529E-3,52.769989492,0.84806861,0.021767349,0.266666667,0.333333333
1.12606E-3,53.10614537,0.850808747,0.021467798,0.266666667,0.333333333
1.13647E-3,53.333008469,0.853409492,0.021268098,0.266666667,0.333333333
1.14238E-3,53.561453259,0.85486724,0.021068397,0.266666667,0.333333333
1.16261E-3,53.792616803,0.859744017,0.020868697,0.266666667,0.333333333
1.16717E-3,54.025714408,0.860818866,0.020668997,0.266666667,0.333333333
1.1755E-3,54.260459922,0.862763332,0.020469296,0.266666667,0.333333333
1.18053E-3,54.614126859,0.863925433,0.020169745,0.266666667,0.333333333
1.18475E-3,54.850976762,0.864892116,0.019970045,0.266666667,0.333333333
1.19289E-3,55.08916902,0.866738924,0.019770344,0.266666667,0.333333333
1.20376E-3,55.329878287,0.869163769,0.019570644,0.266666667,0.333333333
1.20844E-3,55.571110354,0.870193477,0.019370944,0.266666667,0.333333333
1.21312E-3,55.813552747,0.871214926,0.019171243,0.266666667,0.333333333
1.24017E-3,56.059859625,0.876968063,0.018971543,0.266666667,0.333333333
1.24454E-3,56.308532752,0.877873573,0.018771842,0.266666667,0.333333333
1.25829E-3,56.560155475,0.880677823,0.018572142,0.266666667,0.333333333
1.2712E-3,56.814037613,0.883252427,0.018372441,0.266666667,0.333333333
1.29023E-3,57.071336363,0.886947239,0.018172741,0.266666667,0.333333333
1.31438E-3,57.333310755,0.891466074,0.01797304,0.266666667,0.333333333
1.33032E-3,57.598491941,0.894351532,0.01777334,0.266666667,0.333333333
1.33561E-3,57.865413674,0.895290506,0.01757364,0.266666667,0.333333333
1.35428E-3,58.13491818,0.898542218,0.017373939,0.266666667,0.333333333
1.3642E-3,58.271338071,0.900228295,0.017274089,0.266666667,0.333333333
1.38076E-3,58.547173469,0.902981626,0.017074388,0.266666667,0.333333333
1.38717E-3,58.824395907,0.904025739,0.016874688,0.266666667,0.333333333
1.39494E-3,59.102765225,0.905278251,0.016674988,0.266666667,0.333333333
1.43938E-3,59.386227321,0.91212889,0.016475287,0.266666667,0.333333333
1.44604E-3,59.530830848,0.913112105,0.016375437,0.266666667,0.333333333
1.45545E-3,59.821842219,0.914483061,0.016175736,0.266666667,0.333333333
1.46031E-3,60.113862902,0.915182176,0.015976036,0.266666667,0.333333333
1.46217E-3,60.260079905,0.915448707,0.015876186,0.266666667,0.333333333
1.49695E-3,60.558502675,0.920273843,0.015676485,0.266666667,0.333333333
1.53071E-3,60.861496883,0.924694745,0.015476785,0.266666667,0.333333333
1.53829E-3,61.015326334,0.925653031,0.015376935,0.266666667,0.333333333
1.55061E-3,61.324821066,0.927184568,0.015177234,0.266666667,0.333333333
1.57237E-3,61.637611846,0.929811946,0.014977534,0.266666667,0.333333333
1.59352E-3,61.7969641,0.932276527,0.014877683,0.266666667,0.333333333
1.59569E-3,62.116045806,0.93252402,0.014677983,0.266666667,0.333333333
1.60538E-3,62.276583943,0.933619929,0.014578133,0.266666667,0.333333333
1.61506E-3,62.599542418,0.934696813,0.014378432,0.266666667,0.333333333
1.61852E-3,62.761394796,0.935077632,0.014278582,0.266666667,0.333333333
1.63336E-3,63.087995254,0.936684703,0.014078882,0.266666667,0.333333333
1.63339E-3,63.251334176,0.936687901,0.013979031,0.266666667,0.333333333
1.6459E-3,63.579793448,0.938012548,0.013779331,0.266666667,0.333333333
1.66669E-3,63.911770849,0.940151215,0.013579631,0.266666667,0.333333333
1.67727E-3,64.079497912,0.941212045,0.01347978,0.266666667,0.333333333
1.68325E-3,64.415802519,0.941802852,0.01328008,0.266666667,0.333333333
1.68914E-3,64.584716663,0.942379364,0.01318023,0.266666667,0.333333333
1.70039E-3,64.754755465,0.943463911,0.013080379,0.266666667,0.333333333
1.70932E-3,65.095769029,0.944310472,0.012880679,0.266666667,0.333333333
1.71628E-3,65.267396935,0.944961628,0.012780829,0.266666667,0.333333333
1.74255E-3,65.61376307,0.947351498,0.012581128,0.266666667,0.333333333
1.74431E-3,65.788194556,0.947507885,0.012481278,0.266666667,0.333333333
1.74782E-3,66.137475489,0.947817932,0.012281578,0.266666667,0.333333333
1.74829E-3,66.312304014,0.94785883,0.012181727,0.333333333,0.333333333
1.7572E-3,66.663517247,0.948638628,0.011982027,0.333333333,0.333333333
1.76188E-3,66.839704984,0.94904258,0.011882177,0.333333333,0.333333333
1.76801E-3,67.016505783,0.949567669,0.011782327,0.333333333,0.333333333
1.77466E-3,67.371409161,0.950131634,0.011582626,0.333333333,0.333333333
1.77517E-3,67.548926498,0.950174533,0.011482776,0.4,0.333333333
1.78146E-3,67.904656688,0.950700599,0.011283075,0.4,0.333333333
1.78251E-3,68.082907777,0.950788408,0.011183225,0.4,0.333333333
1.7837E-3,68.261278194,0.950887524,0.011083375,0.4,0.333333333
1.79114E-3,68.619284087,0.95150038,0.010883674,0.466666667,0.333333333
1.79651E-3,68.798935459,0.951939009,0.010783824,0.466666667,0.333333333
1.81475E-3,69.160991764,0.953397077,0.010584124,0.466666667,0.333333333
1.8236E-3,69.343351823,0.954088921,0.010484274,0.466666667,0.333333333
1.82701E-3,69.526052635,0.95435248,0.010384423,0.466666667,0.333333333
1.8311E-3,69.891956857,0.954666703,0.010184723,0.466666667,0.333333333
1.83416E-3,70.075372962,0.954900818,0.010084873,0.466666667,0.333333333
1.84385E-3,70.259757624,0.955632823,0.009985022,0.466666667,0.333333333
1.86902E-3,70.63305178,0.957480139,0.009785322,0.466666667,0.333333333
1.86933E-3,70.81998497,0.957502659,0.009685472,0.466666667,0.333333333
1.87023E-3,71.007007575,0.957566812,0.009585622,0.466666667,0.333333333
1.8829E-3,71.383554082,0.958465992,0.009385921,0.466666667,0.333333333
1.88996E-3,71.572549997,0.958958206,0.009286071,0.466666667,0.333333333
1.90023E-3,71.762573024,0.95966428,0.009186221,0.466666667,0.333333333
1.91795E-3,72.14453394,0.960853965,0.00898652,0.466666667,0.333333333
1.95567E-3,72.340100718,0.96327075,0.00888667,0.466666667,0.333333333
1.96205E-3,72.53630585,0.963664755,0.00878682,0.466666667,0.333333333
1.96785E-3,72.929757697,0.964018709,0.008587119,0.466666667,0.333333333
1.96852E-3,73.12660968,0.964059695,0.008487269,0.466666667,0.333333333
1.96864E-3,73.32347328,0.964066748,0.008387419,0.466666667,0.333333333
1.9865E-3,73.522123079,0.965134963,0.008287569,0.466666667,0.333333333
2.00122E-3,73.921343788,0.9659917,0.008087868,0.466666667,0.333333333
2.00422E-3,74.121765526,0.96616327,0.007988018,0.466666667,0.333333333
2.02108E-3,74.323873757,0.967113807,0.007888168,0.466666667,0.333333333
2.02887E-3,74.52676084,0.967543723,0.007788318,0.466666667,0.333333333
2.05536E-3,74.936109682,0.968964402,0.007588617,0.466666667,0.333333333
2.06149E-3,75.142258563,0.969283977,0.007488767,0.466666667,0.333333333
2.0642E-3,75.348679047,0.969424606,0.007388917,0.466666667,0.333333333
2.08858E-3,75.557536861,0.970658119,0.007289066,0.466666667,0.333333333
2.09598E-3,75.7671352,0.971022942,0.007189216,0.533333333,0.333333333
2.1387E-3,76.193556412,0.973040699,0.006989516,0.533333333,0.333333333
2.14735E-3,76.408291832,0.973431899,0.006889666,0.533333333,0.333333333
2.14852E-3,76.623143975,0.973484242,0.006789815,0.533333333,0.333333333
2.15612E-3,76.838755812,0.973822406,0.006689965,0.533333333,0.333333333
2.18403E-3,77.05715898,0.9750283,0.006590115,0.533333333,0.333333333
2.19409E-3,77.276567974,0.97544908,0.006490265,0.533333333,0.333333333
2.2155E-3,77.718194463,0.976321191,0.006290564,0.533333333,0.333333333
2.23746E-3,77.941940951,0.97718392,0.006190714,0.533333333,0.333333333
2.25458E-3,78.167399083,0.977834287,0.006090864,0.533333333,0.333333333
2.26735E-3,78.394134151,0.978307377,0.005991013,0.533333333,0.333333333
2.27731E-3,78.621865482,0.978669457,0.005891163,0.533333333,0.333333333
2.28337E-3,78.850202619,0.978886669,0.005791313,0.533333333,0.333333333
2.28631E-3,79.078833619,0.978991236,0.005691463,0.533333333,0.333333333
2.28824E-3,79.307657679,0.979059651,0.005591613,0.533333333,0.333333333
2.42269E-3,79.549926639,0.983314823,0.005491762,0.533333333,0.666666667
2.43917E-3,79.79384389,0.983773071,0.005391912,0.533333333,0.666666667
2.44365E-3,80.038208402,0.98389523,0.005292062,0.533333333,0.666666667
2.45018E-3,80.283226737,0.984072154,0.005192212,0.533333333,0.666666667
2.46904E-3,80.530131137,0.984571707,0.005092361,0.6,0.666666667
2.49131E-3,80.779262335,0.985141377,0.004992511,0.6,0.666666667
2.49131E-3,81.028393567,0.985141386,0.004892661,0.6,0.666666667
2.53621E-3,81.282014827,0.98622688,0.004792811,0.6,0.666666667
2.5451E-3,81.536524342,0.986432035,0.004692961,0.6,0.666666667
2.56026E-3,81.79254997,0.98677517,0.00459311,0.6,0.666666667
2.62199E-3,82.054748953,0.98808504,0.00449326,0.6,0.666666667
2.64348E-3,82.319097422,0.988509987,0.00439341,0.6,0.666666667
2.64738E-3,82.583835814,0.988585433,0.00429356,0.666666667,0.666666667
2.65464E-3,82.849300098,0.988724569,0.004193709,0.666666667,0.666666667
2.65754E-3,83.115053922,0.988779593,0.004093859,0.666666667,0.666666667
2.74991E-3,83.390044614,0.99040086,0.003994009,0.666666667,0.666666667
2.75875E-3,83.665919925,0.990543262,0.003894159,0.666666667,0.666666667
2.79694E-3,83.94561367,0.991134091,0.003794309,0.666666667,0.666666667
2.84545E-3,84.230158717,0.991831799,0.003694458,0.666666667,0.666666667
2.89389E-3,84.519547509,0.992473639,0.003594608,0.666666667,0.666666667
3.06206E-3,84.825753401,0.994335154,0.003494758,0.666666667,0.666666667
3.06982E-3,85.132735344,0.994408945,0.003394908,0.666666667,0.666666667
3.1684E-3,85.44957584,0.99526679,0.003295057,0.666666667,0.666666667
3.1991E-3,85.769485412,0.995505968,0.003195207,0.666666667,0.666666667
3.19982E-3,86.089467304,0.995511455,0.003095357,0.666666667,0.666666667
3.27312E-3,86.416778816,0.996034264,0.002995507,0.666666667,0.666666667
3.27991E-3,86.744769668,0.996079521,0.002895657,0.666666667,0.666666667
3.34679E-3,87.079448647,0.996498417,0.002795806,0.666666667,0.666666667
3.38134E-3,87.381049017,0.996696942,0.002695956,0.666666667,0.666666667
3.39372E-3,87.757377787,0.996765353,0.002596106,0.666666667,1
3.43321E-3,88.10069897,0.996974121,0.002496256,0.666666667,1
3.52998E-3,88.453696777,0.997430501,0.002396405,0.666666667,1
3.62154E-3,88.815850377,0.997798762,0.002296555,0.666666667,1
3.62582E-3,89.178432561,0.997814644,0.002196705,0.666666667,1
3.92812E-3,89.571244707,0.998688684,0.002096855,0.733333333,1
4.00865E-3,89.97210933,0.998855485,0.001997004,0.733333333,1
4.21561E-3,90.393670521,0.999193213,0.001897154,0.733333333,1
4.2272E-3,90.81639036,0.999208853,0.001797304,0.8,1
4.44531E-3,91.260920987,0.999452709,0.001697454,0.8,1
4.58004E-3,91.718925289,0.999564133,0.001597604,0.8,1
4.60397E-3,92.179322625,0.999581404,0.001497753,0.8,1
4.74847E-3,92.654169429,0.999672078,0.001397903,0.8,1
4.81399E-3,93.135568516,0.999706443,0.001298053,0.8,1
4.93782E-3,93.629350953,0.999761862,0.001198203,0.8,1
4.99684E-3,94.12903529,0.999784462,0.001098352,0.8,1
5.19209E-3,94.648244772,0.999845027,0.000998502,0.8,1
5.26047E-3,95.174291464,0.999861934,0.000898652,0.8,1
5.39351E-3,95.71364255,0.999889728,0.000798802,0.866666667,1
5.67795E-3,96.281437631,0.999931805,0.000698952,0.866666667,1
5.80082E-3,96.861519456,0.999944588,0.000599101,0.933333333,1
5.81255E-3,97.442774529,0.999945676,0.000499251,0.933333333,1
6.01202E-3,98.043976226,0.999961218,0.000399401,0.933333333,1
6.21459E-3,98.665434858,0.999972458,0.000299551,0.933333333,1
