Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.10677E-4,29.758326193,0.422382182,0.08679658,0.206896552,0.285714286
3.12771E-4,30.007885208,0.424515299,0.086001193,0.206896552,0.285714286
3.14939E-4,30.258934516,0.426715003,0.085205806,0.206896552,0.285714286
3.16979E-4,30.512209875,0.428777255,0.08441042,0.206896552,0.285714286
3.1958E-4,30.766668093,0.431395997,0.083615033,0.206896552,0.285714286
3.22728E-4,31.023875468,0.434549035,0.082819646,0.206896552,0.285714286
3.23806E-4,31.250131004,0.43562485,0.082123683,0.206896552,0.285714286
3.25872E-4,31.510179458,0.437680881,0.081328296,0.206896552,0.285714286
3.30389E-4,31.77276218,0.442150175,0.080532909,0.206896552,0.285714286
3.32988E-4,32.005143937,0.444705465,0.079836946,0.224137931,0.285714286
3.34237E-4,32.272113042,0.445929277,0.079041559,0.224137931,0.285714286
3.37679E-4,32.507896565,0.449288405,0.078345596,0.224137931,0.285714286
3.43379E-4,32.780902813,0.454805952,0.077550209,0.24137931,0.285714286
3.48742E-4,33.023465318,0.459946919,0.076854245,0.24137931,0.285714286
3.51782E-4,33.268678805,0.462839837,0.076158282,0.24137931,0.285714286
3.55414E-4,33.516332957,0.466275665,0.075462319,0.24137931,0.285714286
3.60161E-4,33.766454552,0.470732006,0.074766355,0.24137931,0.285714286
3.66069E-4,34.021314561,0.476227652,0.074070392,0.24137931,0.285714286
3.69612E-4,34.278763701,0.479495522,0.073374428,0.24137931,0.285714286
3.72139E-4,34.501446496,0.481814407,0.072777888,0.24137931,0.285714286
3.76198E-4,34.763839612,0.485516501,0.072081925,0.24137931,0.285714286
3.80531E-4,35.028911588,0.489439754,0.071385961,0.24137931,0.285714286
3.83814E-4,35.258176042,0.492392485,0.070789421,0.24137931,0.285714286
3.88055E-4,35.528463734,0.496181294,0.070093458,0.24137931,0.285714286
3.92951E-4,35.762872189,0.500519952,0.069496918,0.24137931,0.285714286
3.95495E-4,36.039191404,0.502759485,0.068800954,0.24137931,0.285714286
3.98652E-4,36.277746652,0.505525663,0.068204414,0.24137931,0.285714286
4.01755E-4,36.517776057,0.508228111,0.067607874,0.24137931,0.285714286
4.03189E-4,36.759109009,0.509473207,0.067011334,0.24137931,0.285714286
4.08065E-4,37.003004721,0.513679874,0.066414794,0.24137931,0.285714286
4.09018E-4,37.289116518,0.514497815,0.065718831,0.24137931,0.285714286
4.14607E-4,37.536068507,0.51926847,0.065122291,0.24137931,0.285714286
4.18351E-4,37.785649321,0.52243757,0.064525751,0.24137931,0.285714286
4.2211E-4,38.038149938,0.525597998,0.063929211,0.24137931,0.285714286
4.24627E-4,38.292355984,0.527702892,0.063332671,0.24137931,0.285714286
4.28237E-4,38.505811003,0.530705497,0.062835554,0.24137931,0.285714286
4.35319E-4,38.764566486,0.536540205,0.062239014,0.24137931,0.285714286
4.36626E-4,39.026166285,0.537609252,0.061642474,0.24137931,0.285714286
4.40573E-4,39.28983149,0.540822256,0.061045934,0.24137931,0.285714286
4.4371E-4,39.510834243,0.543359324,0.060548817,0.24137931,0.285714286
4.48848E-4,39.779133034,0.547485467,0.059952277,0.25862069,0.285714286
4.52669E-4,40.004582227,0.550530241,0.05945516,0.25862069,0.285714286
4.5454E-4,40.276762503,0.552013418,0.05885862,0.25862069,0.285714286
4.55492E-4,40.504232637,0.552766066,0.058361503,0.25862069,0.285714286
4.60071E-4,40.779570159,0.556369365,0.057764963,0.25862069,0.285714286
4.6619E-4,41.010682471,0.561138833,0.057267846,0.25862069,0.285714286
4.72334E-4,41.292667854,0.56587647,0.056671306,0.25862069,0.285714286
4.76779E-4,41.530253162,0.56927249,0.05617419,0.25862069,0.285714286
4.80137E-4,41.769047777,0.571819636,0.055677073,0.25862069,0.285714286
4.82256E-4,42.009764592,0.573419329,0.055179956,0.25862069,0.285714286
4.85479E-4,42.252129927,0.575841462,0.05468284,0.25862069,0.285714286
4.89894E-4,42.545034954,0.579136692,0.054086299,0.25862069,0.285714286
4.9142E-4,42.790430244,0.580270229,0.053589183,0.275862069,0.285714286
4.94689E-4,43.036733173,0.582687062,0.053092066,0.275862069,0.285714286
4.98712E-4,43.285510409,0.585642395,0.052594949,0.275862069,0.285714286
5.03668E-4,43.536032314,0.589254055,0.052097833,0.275862069,0.285714286
5.09624E-4,43.789701565,0.593553235,0.051600716,0.293103448,0.285714286
5.13922E-4,44.046239863,0.596627472,0.051103599,0.293103448,0.285714286
5.14984E-4,44.252145071,0.597383812,0.050705906,0.293103448,0.285714286
5.18265E-4,44.510602175,0.599710598,0.050208789,0.293103448,0.285714286
5.22557E-4,44.771236436,0.602734662,0.049711672,0.293103448,0.285714286
5.28014E-4,45.034118367,0.606546108,0.049214556,0.293103448,0.285714286
5.34601E-4,45.300368032,0.611098016,0.048717439,0.293103448,0.285714286
5.37041E-4,45.514681099,0.612770693,0.048319745,0.293103448,0.285714286
5.4254E-4,45.78474014,0.616514153,0.047822629,0.293103448,0.285714286
5.46806E-4,46.002842824,0.619393177,0.047424935,0.293103448,0.285714286
5.50916E-4,46.277631371,0.622146875,0.046927819,0.310344828,0.285714286
5.55451E-4,46.554627846,0.62516187,0.046430702,0.310344828,0.285714286
5.62222E-4,46.778385114,0.629618686,0.046033009,0.310344828,0.285714286
5.66523E-4,47.004083171,0.632422357,0.045635315,0.327586207,0.285714286
5.749E-4,47.283488103,0.637822161,0.045138198,0.327586207,0.357142857
5.78475E-4,47.520651785,0.640102337,0.044740505,0.344827586,0.428571429
5.86861E-4,47.754191801,0.645394637,0.044342812,0.344827586,0.428571429
5.92746E-4,48.049988623,0.649062312,0.043845695,0.362068966,0.428571429
5.98455E-4,48.288482147,0.65258394,0.043448002,0.362068966,0.428571429
6.02528E-4,48.528946647,0.655074525,0.043050308,0.362068966,0.428571429
6.03804E-4,48.770238272,0.65585146,0.042652615,0.362068966,0.428571429
6.08595E-4,49.013113427,0.658751724,0.042254921,0.362068966,0.428571429
6.15557E-4,49.258326885,0.662923028,0.041857228,0.362068966,0.428571429
6.21202E-4,49.505796026,0.666267744,0.041459535,0.362068966,0.428571429
6.25126E-4,49.755286105,0.66857367,0.041061841,0.362068966,0.428571429
6.29827E-4,50.006200651,0.671314616,0.040664148,0.379310345,0.428571429
6.32885E-4,50.259100462,0.673084992,0.040266455,0.379310345,0.428571429
6.37301E-4,50.51323833,0.675625517,0.039868761,0.379310345,0.428571429
6.41452E-4,50.769053364,0.677995987,0.039471068,0.379310345,0.428571429
6.45352E-4,51.026551344,0.68020668,0.039073374,0.379310345,0.428571429
6.49507E-4,51.285695279,0.682545319,0.038675681,0.396551724,0.428571429
6.53226E-4,51.546573968,0.684624476,0.038277988,0.396551724,0.428571429
6.55654E-4,51.808454327,0.685974201,0.037880294,0.396551724,0.428571429
6.59829E-4,52.005772401,0.688281482,0.037582024,0.396551724,0.428571429
6.64017E-4,52.270715288,0.690579551,0.037184331,0.413793103,0.428571429
6.67919E-4,52.5371801,0.692704743,0.036786638,0.413793103,0.428571429
6.71E-4,52.805184843,0.694373282,0.036388944,0.413793103,0.5
6.72602E-4,53.006887472,0.695236995,0.036090674,0.413793103,0.5
6.75849E-4,53.276970273,0.696979691,0.035692981,0.413793103,0.5
6.78619E-4,53.547872827,0.698459081,0.035295287,0.413793103,0.5
6.82632E-4,53.752324676,0.700589471,0.034997017,0.413793103,0.5
6.84998E-4,54.025989453,0.701838296,0.034599324,0.413793103,0.5
6.92536E-4,54.302188201,0.705782547,0.034201631,0.413793103,0.5
6.96735E-4,54.510767572,0.707956862,0.033903361,0.431034483,0.5
7.04322E-4,54.791473338,0.711845019,0.033505667,0.448275862,0.5
7.0879E-4,55.003740446,0.714110549,0.033207397,0.448275862,0.5
7.12172E-4,55.28778526,0.715813439,0.032809704,0.448275862,0.5
7.12825E-4,55.501614582,0.716141168,0.032511434,0.448275862,0.5
7.15367E-4,55.787469129,0.717412747,0.03211374,0.448275862,0.5
7.25318E-4,56.004831934,0.722337341,0.03181547,0.448275862,0.5
7.32569E-4,56.297109822,0.725871429,0.031417777,0.465517241,0.5
7.39208E-4,56.518219323,0.7290677,0.031119507,0.482758621,0.5
7.48561E-4,56.815783248,0.733507496,0.030721813,0.482758621,0.5
7.53284E-4,57.041007116,0.735722044,0.030423543,0.482758621,0.5
7.55752E-4,57.267388187,0.736871513,0.030125273,0.5,0.5
7.61959E-4,57.57125702,0.739740934,0.02972758,0.517241379,0.5
7.66381E-4,57.800720628,0.741766392,0.02942931,0.517241379,0.5
7.7111E-4,58.031797126,0.743914547,0.02913104,0.517241379,0.5
7.7289E-4,58.263585272,0.744718642,0.02883277,0.517241379,0.5
7.87205E-4,58.575805062,0.751093373,0.028435077,0.517241379,0.5
7.92824E-4,58.812823117,0.753552142,0.028136807,0.517241379,0.5
7.95898E-4,59.051178593,0.754886915,0.027838536,0.517241379,0.5
7.97722E-4,59.290439204,0.755675537,0.027540266,0.517241379,0.5
8.03969E-4,59.530662233,0.75835671,0.027241996,0.534482759,0.5
8.17459E-4,59.774416221,0.764047418,0.026943726,0.534482759,0.5
8.26428E-4,60.020809596,0.767756626,0.026645456,0.534482759,0.5
8.28972E-4,60.269425668,0.768798188,0.026347186,0.534482759,0.5
8.34715E-4,60.519300487,0.771131955,0.026048916,0.534482759,0.5
8.43229E-4,60.771719815,0.774548396,0.025750646,0.534482759,0.5
8.4982E-4,61.025783496,0.777158151,0.025452376,0.551724138,0.5
8.56854E-4,61.282366443,0.779910159,0.025154106,0.568965517,0.5
8.5943E-4,61.540054469,0.780909424,0.024855836,0.568965517,0.5
8.69795E-4,61.885950733,0.784884773,0.024458143,0.603448276,0.5
8.73546E-4,62.060549876,0.786305553,0.024259296,0.603448276,0.5
8.76562E-4,62.322945486,0.787441109,0.023961026,0.620689655,0.5
8.86175E-4,62.58803488,0.791020529,0.023662756,0.620689655,0.5
8.88809E-4,62.765605607,0.791990489,0.023463909,0.620689655,0.5
8.98678E-4,63.03398442,0.795585624,0.023165639,0.620689655,0.5
9.10064E-4,63.306438985,0.799656396,0.022867369,0.637931034,0.5
9.14366E-4,63.580049017,0.80117305,0.022569099,0.637931034,0.5
9.22054E-4,63.7644194,0.803855265,0.022370253,0.637931034,0.5
9.40456E-4,64.044835809,0.810129189,0.022071983,0.637931034,0.5
9.46108E-4,64.328076727,0.812015558,0.021773712,0.637931034,0.5
9.49022E-4,64.51761386,0.812980978,0.021574866,0.637931034,0.5
9.60415E-4,64.804657132,0.816707176,0.021276596,0.637931034,0.5
9.63631E-4,65.093351743,0.817745825,0.020978326,0.637931034,0.5
9.74258E-4,65.28764906,0.821135502,0.020779479,0.637931034,0.5
9.7659E-4,65.580424224,0.821870699,0.020481209,0.637931034,0.5
9.82154E-4,65.750899537,0.823612922,0.020282362,0.655172414,0.5
9.86222E-4,66.072492463,0.824875993,0.019984092,0.655172414,0.571428571
9.9194E-4,66.270438586,0.826636361,0.019785246,0.655172414,0.571428571
1.01848E-3,66.571835598,0.834576721,0.019486976,0.655172414,0.571428571
1.02163E-3,66.776088973,0.835494631,0.019288129,0.655172414,0.642857143
1.03342E-3,67.0846281,0.838886372,0.018989859,0.655172414,0.642857143
1.03784E-3,67.291915663,0.840137691,0.018791012,0.655172414,0.642857143
1.04258E-3,67.500397815,0.841471071,0.018592165,0.655172414,0.642857143
1.05138E-3,67.815325234,0.843918553,0.018293895,0.655172414,0.642857143
1.05747E-3,68.026589678,0.845586612,0.018095049,0.655172414,0.642857143
1.08013E-3,68.350161534,0.851646453,0.017796779,0.655172414,0.642857143
1.08229E-3,68.566556147,0.852213088,0.017597932,0.655172414,0.642857143
1.08769E-3,68.783572763,0.853613762,0.017399085,0.655172414,0.642857143
1.09075E-3,69.001416545,0.854404923,0.017200239,0.672413793,0.642857143
1.09633E-3,69.32978644,0.855831637,0.016901969,0.672413793,0.642857143
1.10282E-3,69.550045748,0.857474987,0.016703122,0.672413793,0.642857143
1.10886E-3,69.771506364,0.858987343,0.016504275,0.672413793,0.642857143
1.12202E-3,70.10657728,0.862228305,0.016206005,0.672413793,0.714285714
1.13991E-3,70.334181749,0.866515001,0.016007158,0.672413793,0.785714286
1.14654E-3,70.563209722,0.868070569,0.015808312,0.672413793,0.785714286
1.14971E-3,70.792836333,0.868805375,0.015609465,0.689655172,0.785714286
1.16282E-3,71.024310524,0.871810704,0.015410618,0.706896552,0.785714286
1.17033E-3,71.257940675,0.873498868,0.015211772,0.724137931,0.785714286
1.17393E-3,71.609490883,0.874302241,0.014913502,0.74137931,0.785714286
1.17643E-3,71.844593975,0.874854901,0.014714655,0.74137931,0.785714286
1.18512E-3,72.081070844,0.876761793,0.014515808,0.74137931,0.785714286
1.19438E-3,72.319726573,0.878760762,0.014316962,0.74137931,0.785714286
1.20883E-3,72.560250472,0.881817948,0.014118115,0.74137931,0.785714286
1.22501E-3,72.804285102,0.885147553,0.013919268,0.75862069,0.785714286
1.24449E-3,73.052606758,0.889033372,0.013720422,0.75862069,0.785714286
1.25215E-3,73.302493367,0.890524783,0.013521575,0.75862069,0.785714286
1.25774E-3,73.554024882,0.891599198,0.013322728,0.75862069,0.785714286
1.26794E-3,73.806805282,0.893535484,0.013123881,0.75862069,0.785714286
1.28373E-3,74.063129928,0.896464494,0.012925035,0.75862069,0.785714286
1.3264E-3,74.327235688,0.903982761,0.012726188,0.75862069,0.857142857
1.36072E-3,74.597200624,0.909630146,0.012527341,0.75862069,0.857142857
1.36767E-3,74.87035129,0.910733914,0.012328495,0.775862069,0.857142857
1.37064E-3,75.007415587,0.911201066,0.012229071,0.775862069,0.857142857
1.38443E-3,75.283488256,0.913337279,0.012030225,0.775862069,0.857142857
1.39478E-3,75.561779534,0.91490775,0.011831378,0.775862069,0.857142857
1.41302E-3,75.843182508,0.917606075,0.011632531,0.775862069,0.857142857
1.42388E-3,76.127648078,0.919172106,0.011433685,0.775862069,0.857142857
1.42512E-3,76.270159595,0.919347971,0.011334261,0.775862069,0.857142857
1.44318E-3,76.557737248,0.921881133,0.011135415,0.775862069,0.857142857
1.46655E-3,76.850893612,0.925040068,0.010936568,0.775862069,0.857142857
1.47198E-3,77.144989887,0.925756677,0.010737721,0.793103448,0.857142857
1.47649E-3,77.292638912,0.926345545,0.010638298,0.793103448,0.857142857
1.49344E-3,77.590962944,0.928517778,0.010439451,0.793103448,0.857142857
1.51222E-3,77.892331165,0.93085141,0.010240604,0.793103448,0.928571429
1.52248E-3,78.044578881,0.932092664,0.010141181,0.793103448,0.928571429
1.53226E-3,78.350875753,0.933255991,0.009942334,0.810344828,0.928571429
1.53973E-3,78.504848973,0.934131438,0.009842911,0.810344828,0.928571429
1.55396E-3,78.81515289,0.935765895,0.009644064,0.810344828,0.928571429
1.55637E-3,79.126264193,0.936038763,0.009445218,0.827586207,0.928571429
1.56023E-3,79.282287461,0.936474265,0.009345794,0.827586207,0.928571429
1.57767E-3,79.597465921,0.938400863,0.009146948,0.827586207,0.928571429
1.59008E-3,79.756473739,0.939736901,0.009047524,0.827586207,0.928571429
1.59528E-3,80.07514809,0.940288562,0.008848678,0.844827586,0.928571429
1.60684E-3,80.395868061,0.941494801,0.008649831,0.844827586,0.928571429
1.61872E-3,80.557739882,0.942710094,0.008550408,0.844827586,0.928571429
1.63198E-3,80.883483421,0.944036678,0.008351561,0.844827586,0.928571429
1.63431E-3,81.046914479,0.944266638,0.008252138,0.844827586,0.928571429
1.63854E-3,81.374438125,0.944681833,0.008053291,0.844827586,0.928571429
1.63988E-3,81.538426194,0.944812374,0.007953868,0.844827586,0.928571429
1.65862E-3,81.869878135,0.946609252,0.007755021,0.844827586,0.928571429
1.6627E-3,82.0361486,0.946993322,0.007655598,0.844827586,0.928571429
1.68543E-3,82.37293929,0.949078827,0.007456751,0.844827586,0.928571429
1.68792E-3,82.541731291,0.949302713,0.007357328,0.844827586,0.928571429
1.70294E-3,82.882145882,0.950630339,0.007158481,0.862068966,0.928571429
1.71085E-3,83.05323075,0.951315215,0.007059057,0.862068966,0.928571429
1.73287E-3,83.39918532,0.953172872,0.006860211,0.862068966,0.928571429
1.7515E-3,83.574335623,0.95468915,0.006760787,0.862068966,0.928571429
1.85837E-3,83.76017298,0.962484702,0.006661364,0.862068966,0.928571429
1.91973E-3,84.141424736,0.966338476,0.006462517,0.879310345,0.928571429
1.94564E-3,84.33598921,0.967844762,0.006363094,0.879310345,0.928571429
1.95446E-3,84.531434917,0.968341474,0.006263671,0.879310345,0.928571429
1.98567E-3,84.928335293,0.970039724,0.006064824,0.879310345,0.928571429
2.0068E-3,85.129014912,0.971137444,0.005965401,0.879310345,0.928571429
2.02101E-3,85.331116277,0.971853346,0.005865977,0.879310345,0.928571429
2.04444E-3,85.535559927,0.972994254,0.005766554,0.896551724,0.928571429
2.061E-3,85.947299653,0.973773003,0.005567707,0.896551724,0.928571429
2.06438E-3,86.153737888,0.973929269,0.005468284,0.896551724,0.928571429
